account_id,month,plan,arpu_usd,support_tickets,churned
A014155,2026-06,One-year,60.89,6,0
A014156,2026-06,One-year,60.79,1,0
A014157,2026-06,One-year,78.73,0,0
A014158,2026-06,One-year,74.46,1,0
A014159,2026-06,One-year,93.04,1,0
A014160,2026-06,One-year,72.7,1,0
A014161,2026-06,One-year,50.36,2,0
A014162,2026-06,One-year,72.7,2,0
A014163,2026-06,One-year,62.6,2,0
A014164,2026-06,One-year,70.37,2,0
A014165,2026-06,One-year,61.19,3,0
A014166,2026-06,One-year,86.26,0,0
A014167,2026-06,One-year,83.8,1,0
A014168,2026-06,One-year,91.65,7,1
A014169,2026-06,One-year,76.71,0,0
A014170,2026-06,One-year,100.77,5,0
A014171,2026-06,One-year,62.32,0,0
A014172,2026-06,One-year,84.65,1,0
A014173,2026-06,One-year,76.03,2,0
A014174,2026-06,One-year,59.64,2,0
A014175,2026-06,One-year,73.11,2,0
A014176,2026-06,One-year,67.87,2,0
A014177,2026-06,One-year,100.63,1,0
A014178,2026-06,One-year,63.44,2,0
A014179,2026-06,One-year,83.64,3,0
A014180,2026-06,One-year,79.26,1,0
A014181,2026-06,One-year,47.76,3,0
A014182,2026-06,One-year,79.23,2,0
A014183,2026-06,One-year,80.62,3,0
A014184,2026-06,One-year,73.65,1,0
A014185,2026-06,One-year,71.01,1,0
A014186,2026-06,One-year,62.73,3,0
A014187,2026-06,One-year,55.4,1,0
A014188,2026-06,One-year,101.22,3,0
A014189,2026-06,One-year,59.88,3,0
A014190,2026-06,One-year,74.53,2,0
A014191,2026-06,One-year,61.77,4,0
A014192,2026-06,One-year,62.97,2,0
A014193,2026-06,One-year,99.72,3,0
A014194,2026-06,One-year,61.47,1,0
A014195,2026-06,One-year,84.34,0,0
A014196,2026-06,One-year,64.92,0,0
A014197,2026-06,One-year,81.87,3,0
A014198,2026-06,One-year,107.05,5,0
A014199,2026-06,One-year,74.68,3,0
A014200,2026-06,One-year,73.62,0,0
A014201,2026-06,One-year,51.6,1,0
A014202,2026-06,One-year,111.1,1,0
A014203,2026-06,One-year,62.49,2,0
A014204,2026-06,One-year,75.08,1,0
A014205,2026-06,One-year,67.66,2,0
A014206,2026-06,One-year,73.67,0,0
A014207,2026-06,One-year,56.14,0,0
A014208,2026-06,One-year,82.39,0,0
A014209,2026-06,One-year,63.49,2,0
A014210,2026-06,One-year,81.22,1,0
A014211,2026-06,One-year,64.2,1,0
A014212,2026-06,One-year,54.21,2,0
A014213,2026-06,One-year,88.53,2,0
A014214,2026-06,One-year,96.24,2,0
A014215,2026-06,One-year,83.33,0,0
A014216,2026-06,One-year,84.86,0,0
A014217,2026-06,One-year,77.34,1,0
A014218,2026-06,One-year,73.84,2,0
A014219,2026-06,One-year,64.66,1,0
A014220,2026-06,One-year,78.23,1,0
A014221,2026-06,One-year,70.17,1,0
A014222,2026-06,One-year,81.03,1,0
A014223,2026-06,One-year,80.8,0,0
A014224,2026-06,One-year,96.86,1,0
A014225,2026-06,One-year,78.3,0,0
A014226,2026-06,One-year,58.49,2,0
A014227,2026-06,One-year,65.0,0,0
A014228,2026-06,One-year,63.39,4,0
A014229,2026-06,One-year,97.77,3,1
A014230,2026-06,One-year,57.2,3,0
A014231,2026-06,One-year,82.66,3,0
A014232,2026-06,One-year,70.39,0,0
A014233,2026-06,One-year,60.22,2,0
A014234,2026-06,One-year,95.91,1,0
A014235,2026-06,One-year,85.56,1,0
A014236,2026-06,One-year,73.43,0,1
A014237,2026-06,One-year,80.15,0,0
A014238,2026-06,One-year,59.58,2,0
A014239,2026-06,One-year,91.42,1,0
A014240,2026-06,One-year,66.6,3,1
A014241,2026-06,One-year,56.59,2,0
A014242,2026-06,One-year,55.8,2,0
A014243,2026-06,One-year,67.48,2,0
A014244,2026-06,One-year,77.91,1,0
A014245,2026-06,One-year,73.99,2,0
A014246,2026-06,One-year,45.8,3,0
A014247,2026-06,One-year,71.04,0,0
A014248,2026-06,One-year,89.16,0,0
A014249,2026-06,One-year,107.71,4,0
A014250,2026-06,One-year,79.68,0,0
A014251,2026-06,One-year,48.14,3,0
A014252,2026-06,One-year,65.45,3,0
A014253,2026-06,One-year,70.06,0,0
A014254,2026-06,One-year,68.4,1,0
A014255,2026-06,One-year,79.84,2,0
A014256,2026-06,One-year,79.81,2,0
A014257,2026-06,One-year,80.81,1,1
A014258,2026-06,One-year,90.03,1,0
A014259,2026-06,One-year,64.91,1,0
A014260,2026-06,One-year,63.93,2,0
A014261,2026-06,One-year,72.96,1,0
A014262,2026-06,One-year,73.98,4,0
A014263,2026-06,One-year,80.73,0,0
A014264,2026-06,One-year,72.95,3,0
A014265,2026-06,One-year,81.49,2,0
A014266,2026-06,One-year,50.86,1,0
A014267,2026-06,One-year,63.33,1,0
A014268,2026-06,One-year,85.29,2,0
A014269,2026-06,One-year,81.98,0,0
A014270,2026-06,One-year,61.91,1,0
A014271,2026-06,One-year,64.89,2,0
A014272,2026-06,One-year,83.94,1,0
A014273,2026-06,One-year,92.29,1,0
A014274,2026-06,One-year,73.37,3,0
A014275,2026-06,One-year,78.36,3,0
A014276,2026-06,One-year,105.58,1,0
A014277,2026-06,One-year,55.68,1,0
A014278,2026-06,One-year,76.64,0,0
A014279,2026-06,One-year,46.66,2,0
A014280,2026-06,One-year,88.08,3,0
A014281,2026-06,One-year,55.91,1,0
A014282,2026-06,One-year,106.35,1,0
A014283,2026-06,One-year,70.7,0,0
A014284,2026-06,One-year,73.44,1,0
A014285,2026-06,One-year,57.13,3,0
A014286,2026-06,One-year,63.82,2,0
A014287,2026-06,One-year,79.28,1,0
A014288,2026-06,One-year,47.86,0,0
A014289,2026-06,One-year,83.23,2,0
A014290,2026-06,One-year,101.8,3,0
A014291,2026-06,One-year,64.58,2,0
A014292,2026-06,One-year,74.49,1,0
A014293,2026-06,One-year,94.88,1,0
A014294,2026-06,One-year,62.43,2,0
A014295,2026-06,One-year,80.44,1,0
A014296,2026-06,One-year,77.51,1,0
A014297,2026-06,One-year,97.71,0,0
A014298,2026-06,One-year,77.25,1,0
A014299,2026-06,One-year,58.94,0,0
A014300,2026-06,One-year,65.6,3,0
A014301,2026-06,One-year,64.63,1,0
A014302,2026-06,One-year,56.24,3,0
A014303,2026-06,One-year,54.44,0,0
A014304,2026-06,One-year,65.99,1,0
A014305,2026-06,One-year,81.84,1,0
A014306,2026-06,One-year,47.57,4,0
A014307,2026-06,One-year,73.53,2,0
A014308,2026-06,One-year,73.76,2,0
A014309,2026-06,One-year,77.3,0,0
A014310,2026-06,One-year,67.26,2,0
A014311,2026-06,One-year,81.21,2,0
A014312,2026-06,One-year,65.18,0,0
A014313,2026-06,One-year,86.38,0,0
A014314,2026-06,One-year,73.56,0,0
A014315,2026-06,One-year,86.26,2,0
A014316,2026-06,One-year,77.92,2,0
A014317,2026-06,One-year,54.18,1,0
A014318,2026-06,One-year,54.19,0,0
A014319,2026-06,One-year,81.98,2,0
A014320,2026-06,One-year,80.84,1,0
A014321,2026-06,One-year,74.37,0,0
A014322,2026-06,One-year,67.87,1,0
A014323,2026-06,One-year,71.97,1,0
A014324,2026-06,One-year,72.63,1,0
A014325,2026-06,One-year,89.99,0,1
A014326,2026-06,One-year,68.04,1,0
A014327,2026-06,One-year,75.54,1,0
A014328,2026-06,One-year,78.51,0,0
A014329,2026-06,One-year,57.84,2,0
A014330,2026-06,One-year,80.55,1,0
A014331,2026-06,One-year,94.28,1,0
A014332,2026-06,One-year,74.28,1,0
A014333,2026-06,One-year,91.48,5,0
A014334,2026-06,One-year,64.68,2,0
A014335,2026-06,One-year,81.27,0,0
A014336,2026-06,One-year,105.67,3,0
A014337,2026-06,One-year,67.57,2,0
A014338,2026-06,One-year,87.7,0,0
A014339,2026-06,One-year,42.96,1,0
A014340,2026-06,One-year,61.99,0,0
A014341,2026-06,One-year,50.25,1,0
A014342,2026-06,One-year,72.57,1,0
A014343,2026-06,One-year,85.11,0,0
A014344,2026-06,One-year,66.01,0,1
A014345,2026-06,One-year,71.62,3,0
A014346,2026-06,One-year,92.44,1,0
A014347,2026-06,One-year,55.94,1,0
A014348,2026-06,One-year,70.23,2,0
A014349,2026-06,One-year,74.17,1,0
A014350,2026-06,One-year,51.48,2,0
A014351,2026-06,Two-year,76.78,1,0
A014352,2026-06,Two-year,71.86,3,0
A014353,2026-06,Two-year,88.0,4,0
A014354,2026-06,Two-year,93.73,2,0
A014355,2026-06,Two-year,96.26,3,0
A014356,2026-06,Two-year,71.19,1,0
A014357,2026-06,Two-year,73.22,3,0
A014358,2026-06,Two-year,79.23,0,0
A014359,2026-06,Two-year,94.29,1,0
A014360,2026-06,Two-year,73.6,3,0
A014361,2026-06,Two-year,92.95,3,0
A014362,2026-06,Two-year,84.52,3,0
A014363,2026-06,Two-year,80.81,3,0
A014364,2026-06,Two-year,93.84,1,0
A014365,2026-06,Two-year,63.07,3,0
A014366,2026-06,Two-year,69.17,2,0
A014367,2026-06,Two-year,89.58,0,0
A014368,2026-06,Two-year,92.25,2,0
A014369,2026-06,Two-year,42.77,5,0
A014370,2026-06,Two-year,71.62,3,0
A014371,2026-06,Two-year,59.09,0,0
A014372,2026-06,Two-year,56.51,0,0
A014373,2026-06,Two-year,75.99,1,0
A014374,2026-06,Two-year,90.68,2,0
A014375,2026-06,Two-year,80.15,0,0
A014376,2026-06,Two-year,70.91,1,0
A014377,2026-06,Two-year,83.04,4,0
A014378,2026-06,Two-year,85.97,2,0
A014379,2026-06,Two-year,83.08,1,0
A014380,2026-06,Two-year,86.47,2,0
A014381,2026-06,Two-year,78.45,0,0
A014382,2026-06,Two-year,78.21,2,0
A014383,2026-06,Two-year,75.83,1,0
A014384,2026-06,Two-year,107.76,3,0
A014385,2026-06,Two-year,90.55,0,0
A014386,2026-06,Two-year,63.45,0,0
A014387,2026-06,Two-year,107.26,2,0
A014388,2026-06,Two-year,73.46,1,0
A014389,2026-06,Two-year,55.13,2,0
A014390,2026-06,Two-year,96.81,0,0
A014391,2026-06,Two-year,91.6,0,0
A014392,2026-06,Two-year,73.93,3,0
A014393,2026-06,Two-year,83.22,1,0
A014394,2026-06,Two-year,74.01,2,0
A014395,2026-06,Two-year,61.34,0,0
A014396,2026-06,Two-year,61.25,2,0
A014397,2026-06,Two-year,79.05,3,0
A014398,2026-06,Two-year,55.34,1,0
A014399,2026-06,Two-year,84.9,3,0
A014400,2026-06,Two-year,72.89,0,0
A014401,2026-06,Two-year,80.52,0,0
A014402,2026-06,Two-year,73.2,2,0
A014403,2026-06,Two-year,65.39,4,0
A014404,2026-06,Two-year,66.31,4,0
A014405,2026-06,Two-year,76.3,1,0
A014406,2026-06,Two-year,79.04,0,0
A014407,2026-06,Two-year,75.59,3,0
A014408,2026-06,Two-year,77.21,0,0
A014409,2026-06,Two-year,116.92,1,0
A014410,2026-06,Two-year,80.78,2,0
A014411,2026-06,Two-year,76.97,2,0
A014412,2026-06,Two-year,94.83,1,0
A014413,2026-06,Two-year,74.06,1,0
A014414,2026-06,Two-year,98.37,0,1
A014415,2026-06,Two-year,94.84,0,0
A014416,2026-06,Two-year,73.92,2,0
A014417,2026-06,Two-year,112.85,1,0
A014418,2026-06,Two-year,78.76,0,0
A014419,2026-06,Two-year,79.61,2,0
A014420,2026-06,Two-year,81.04,2,0
A014421,2026-06,Two-year,94.34,0,0
A014422,2026-06,Two-year,58.26,3,0
A014423,2026-06,Two-year,63.34,0,0
A014424,2026-06,Two-year,57.4,0,0
A014425,2026-06,Two-year,109.38,3,0
A014426,2026-06,Two-year,67.21,0,0
A014427,2026-06,Two-year,67.03,0,0
A014428,2026-06,Two-year,76.22,2,0
A014429,2026-06,Two-year,76.25,0,0
A014430,2026-06,Two-year,98.19,1,0
A014431,2026-06,Two-year,61.23,3,0
A014432,2026-06,Two-year,68.02,0,0
A014433,2026-06,Two-year,93.0,1,0
A014434,2026-06,Two-year,75.24,1,0
A014435,2026-06,Two-year,102.6,0,0
A014436,2026-06,Two-year,53.81,0,0
A014437,2026-06,Two-year,77.23,0,0
A014438,2026-06,Two-year,110.52,1,0
A014439,2026-06,Two-year,79.93,0,0
A014440,2026-06,Two-year,85.41,3,0
A014441,2026-06,Two-year,75.47,1,0
A014442,2026-06,Two-year,58.8,0,1
A014443,2026-06,Two-year,78.66,1,0
A014444,2026-06,Two-year,94.14,1,0
A014445,2026-06,Two-year,76.81,2,0
A014446,2026-06,Two-year,59.24,0,0
A014447,2026-06,Two-year,104.86,3,0
A014448,2026-06,Two-year,88.96,1,0
A014449,2026-06,Two-year,111.5,0,0
A014450,2026-06,Two-year,61.62,2,0
A014451,2026-06,Two-year,75.53,1,0
A014452,2026-06,Two-year,103.42,3,0
A014453,2026-06,Two-year,105.61,2,0
A014454,2026-06,Two-year,87.48,2,0
A014455,2026-06,Two-year,78.02,1,0
A014456,2026-06,Two-year,87.11,2,0
A014457,2026-06,Two-year,59.91,1,0
A014458,2026-06,Two-year,92.33,2,1
A014459,2026-06,Two-year,75.57,0,0
A014460,2026-06,Two-year,72.41,1,0
A014461,2026-06,Two-year,66.62,0,0
A014462,2026-06,Two-year,97.21,0,0
A014463,2026-06,Two-year,63.93,2,0
A014464,2026-06,Two-year,58.58,0,0
A014465,2026-06,Two-year,98.84,3,0
A014466,2026-06,Two-year,75.08,2,0
A014467,2026-06,Two-year,72.61,0,0
A014468,2026-06,Two-year,87.66,4,0
A014469,2026-06,Two-year,90.12,1,0
A014470,2026-06,Two-year,76.97,0,0
A014471,2026-06,Two-year,70.45,1,0
A014472,2026-06,Two-year,70.76,0,0
A014473,2026-06,Two-year,107.37,0,1
A014474,2026-06,Two-year,80.87,2,0
A014475,2026-06,Two-year,75.12,0,0
A014476,2026-06,Two-year,78.29,3,0
A014477,2026-06,Two-year,81.66,1,0
A014478,2026-06,Two-year,104.07,1,0
A014479,2026-06,Two-year,87.79,3,0
A014480,2026-06,Two-year,76.95,1,0
A014481,2026-06,Two-year,75.72,0,0
A014482,2026-06,Two-year,81.12,1,0
A014483,2026-06,Two-year,93.93,1,0
A014484,2026-06,Two-year,103.15,2,0
A014485,2026-06,Two-year,73.68,0,0
A014486,2026-06,Two-year,75.18,0,0
A014487,2026-06,Two-year,62.37,2,0
A014488,2026-06,Two-year,77.36,0,0
A014489,2026-06,Two-year,79.29,3,0
A014490,2026-06,Two-year,94.99,0,0
A014491,2026-06,Two-year,55.38,0,0
A014492,2026-06,Two-year,68.85,0,0
A014493,2026-06,Two-year,82.24,2,0
A014494,2026-06,Two-year,95.72,0,0
A014495,2026-06,Two-year,73.34,2,0
A014496,2026-06,Two-year,96.23,3,0
A014497,2026-06,Two-year,77.05,2,0
A014498,2026-06,Two-year,76.89,6,0
A014499,2026-06,Two-year,76.01,0,0
A014500,2026-06,Two-year,72.46,0,0
A014501,2026-06,Two-year,65.93,0,0
A014502,2026-06,Two-year,75.09,0,0
A014503,2026-06,Two-year,77.09,2,0
A014504,2026-06,Two-year,74.14,3,0
A014505,2026-06,Two-year,76.09,0,0
A014506,2026-06,Two-year,89.53,1,0
A014507,2026-06,Two-year,69.63,0,0
A014508,2026-06,Two-year,89.81,2,0
A014509,2026-06,Two-year,89.09,1,0
A014510,2026-06,Two-year,102.55,0,0
A014511,2026-06,Two-year,90.89,3,0
A014512,2026-06,Two-year,87.15,1,0
A014513,2026-06,Two-year,97.55,0,0
A014514,2026-06,Two-year,62.18,3,0
A014515,2026-06,Two-year,64.24,1,0
A014516,2026-06,Two-year,89.67,0,0
A014517,2026-06,Two-year,89.53,3,0
A014518,2026-06,Two-year,67.12,0,0
A014519,2026-06,Two-year,93.37,1,0
A014520,2026-06,Two-year,53.74,3,0
A014521,2026-06,Two-year,25,2,0
A014522,2026-06,Two-year,53.65,0,0
A014523,2026-06,Two-year,96.9,2,0
A014524,2026-06,Two-year,80.79,1,0
A014525,2026-06,Two-year,90.38,3,0
A014526,2026-06,Two-year,85.03,0,0
A014527,2026-06,Two-year,96.69,0,0
A014528,2026-06,Two-year,92.51,2,0
A014529,2026-06,Two-year,85.64,2,0
A014530,2026-06,Two-year,94.97,2,0
A014531,2026-06,Two-year,93.11,1,0
A014532,2026-06,Two-year,98.82,1,0
A014533,2026-06,Two-year,85.72,1,0
A014534,2026-06,Two-year,92.01,0,0
A014535,2026-06,Two-year,62.36,0,0
A014536,2026-06,Two-year,79.76,0,0
A014537,2026-06,Two-year,63.28,1,0
A014538,2026-06,Two-year,98.93,2,0
A014539,2026-06,Two-year,73.03,0,0
A014540,2026-06,Two-year,61.64,0,0
A014541,2026-06,Two-year,80.87,1,0
A014542,2026-06,Two-year,93.53,3,0
A014543,2026-06,Two-year,85.02,1,0
A014544,2026-06,Two-year,89.46,0,0
A014545,2026-06,Two-year,72.51,2,0
A014546,2026-06,Two-year,79.89,2,0
A014547,2026-06,Two-year,81.5,1,0
A014548,2026-06,Two-year,94.02,0,0
A014549,2026-06,Two-year,83.77,2,0
A014550,2026-06,Two-year,82.96,1,0
A014551,2026-06,Two-year,79.64,1,0
A014552,2026-06,Two-year,99.25,0,0
A014553,2026-06,Two-year,82.15,0,0
A014554,2026-06,Two-year,68.98,1,0
A014555,2026-06,Two-year,77.76,2,0
A014556,2026-06,Two-year,68.54,0,0
A014557,2026-06,Two-year,88.05,0,0
A014558,2026-06,Two-year,77.87,3,0
A014559,2026-06,Two-year,119.15,2,0
A014560,2026-06,Two-year,79.71,3,0
A014561,2026-06,Two-year,81.07,2,0
A014562,2026-06,Two-year,65.93,1,0
A014563,2026-06,Two-year,77.24,3,0
A014564,2026-06,Two-year,95.48,3,0
A014565,2026-06,Two-year,93.65,3,0
A014566,2026-06,Two-year,103.12,1,0
A014567,2026-06,Two-year,59.68,0,0
A014568,2026-06,Two-year,85.59,0,0
A014569,2026-06,Two-year,71.69,0,0
A014570,2026-06,Two-year,74.23,0,0
A014571,2026-06,Two-year,89.24,3,0
A014572,2026-06,Two-year,76.06,2,0
A014573,2026-06,Two-year,62.9,2,0
A014574,2026-06,Two-year,68.9,0,0
A014575,2026-06,Two-year,63.21,1,0
A014576,2026-06,Two-year,65.52,2,0
A014577,2026-06,Two-year,82.04,2,0
A014578,2026-06,Two-year,61.97,0,0
A014579,2026-06,Two-year,69.21,0,0
A014580,2026-06,Two-year,90.68,3,0
A014581,2026-06,Two-year,64.68,1,0
A014582,2026-06,Two-year,83.03,2,0
A014583,2026-06,Two-year,95.46,1,0
A014584,2026-06,Two-year,74.33,2,0
A014585,2026-06,Two-year,97.07,1,0
A014586,2026-06,Two-year,83.5,2,0
A014587,2026-06,Two-year,99.82,2,0
A014588,2026-06,Two-year,92.45,0,0
A014589,2026-06,Two-year,79.46,4,0
A014590,2026-06,Two-year,73.56,0,0
A014591,2026-06,Two-year,116.35,1,0
A014592,2026-06,Two-year,87.1,0,0
A014593,2026-06,Two-year,91.2,1,0
A014594,2026-06,Two-year,72.25,1,0
A014595,2026-06,Two-year,102.86,3,0
A014596,2026-06,Two-year,71.73,0,0
A014597,2026-06,Two-year,72.13,1,0
A014598,2026-06,Two-year,87.05,0,0
A014599,2026-06,Two-year,56.24,2,0
A014600,2026-06,Two-year,95.6,2,0
A014601,2026-06,Two-year,81.95,0,0
A014602,2026-06,Two-year,46.64,1,0
A014603,2026-06,Two-year,73.35,1,0
A014604,2026-06,Two-year,93.02,2,0
A014605,2026-06,Two-year,72.2,2,0
A014606,2026-06,Two-year,86.83,1,0
A014607,2026-06,Two-year,71.01,1,0
A014608,2026-06,Two-year,95.0,2,0
A014609,2026-06,Two-year,81.56,2,0
A014610,2026-06,Two-year,93.09,1,1
A014611,2026-06,Two-year,82.85,0,0
A014612,2026-06,Two-year,86.63,2,0
A014613,2026-06,Two-year,84.04,0,0
A014614,2026-06,Two-year,67.52,2,0
A014615,2026-06,Two-year,76.26,0,0
A014616,2026-06,Two-year,95.37,0,0
A014617,2026-06,Two-year,98.66,2,0
A014618,2026-06,Two-year,116.21,1,0
A014619,2026-06,Two-year,82.4,2,0
A014620,2026-06,Two-year,65.95,1,0
A014621,2026-06,Two-year,54.68,0,0
A014622,2026-06,Two-year,74.08,1,0
A014623,2026-06,Two-year,73.46,0,0
A014624,2026-06,Two-year,78.88,0,0
A014625,2026-06,Two-year,69.9,4,0
A014626,2026-06,Two-year,90.49,3,0
A014627,2026-06,Two-year,72.1,1,0
A014628,2026-06,Two-year,99.32,3,0
A014629,2026-06,Two-year,81.02,2,0
A014630,2026-06,Two-year,116.06,2,0
A014631,2026-06,Two-year,100.35,3,0
A014632,2026-06,Two-year,99.96,0,0
A014633,2026-06,Two-year,85.75,1,0
A014634,2026-06,Two-year,90.29,1,0
A014635,2026-06,Two-year,80.27,2,0
A014636,2026-06,Two-year,87.82,2,0
A014637,2026-06,Two-year,82.02,3,0
A014638,2026-06,Two-year,78.73,0,0
A014639,2026-06,Two-year,94.24,3,0
A014640,2026-06,Two-year,89.23,1,0
A014641,2026-06,Two-year,83.01,2,0
A014642,2026-06,Two-year,63.41,3,0
A014643,2026-06,Two-year,71.76,2,0
A014644,2026-06,Two-year,95.69,3,0
A014645,2026-06,Two-year,76.7,2,0
A014646,2026-06,Two-year,86.53,0,0
A014647,2026-06,Two-year,95.46,1,0
A014648,2026-06,Two-year,91.5,1,0
A014649,2026-06,Two-year,67.89,3,0
A014650,2026-06,Two-year,89.15,1,0
A014651,2026-06,Two-year,91.2,0,0
A014652,2026-06,Two-year,95.83,1,0
A014653,2026-06,Two-year,104.38,2,0
A014654,2026-06,Two-year,91.16,1,0
A014655,2026-06,Two-year,94.64,2,0
A014656,2026-06,Two-year,102.02,0,0
A014657,2026-06,Two-year,75.11,0,0
A014658,2026-06,Two-year,80.02,2,0
A014659,2026-06,Two-year,74.68,0,0
A014660,2026-06,Two-year,61.07,2,0
A014661,2026-06,Two-year,80.52,2,0
A014662,2026-06,Two-year,64.05,0,0
A014663,2026-06,Two-year,100.96,0,0
A014664,2026-06,Two-year,58.84,1,0
A014665,2026-06,Two-year,72.56,0,0
A014666,2026-06,Two-year,95.88,1,0
A014667,2026-06,Two-year,73.53,1,0
A014668,2026-06,Two-year,75.27,2,0
A014669,2026-06,Two-year,68.57,2,0
A014670,2026-06,Two-year,88.02,0,0
A014671,2026-06,Two-year,71.33,2,0
A014672,2026-06,Two-year,108.51,2,0
A014673,2026-06,Two-year,41.59,2,0
A014674,2026-06,Two-year,77.27,1,0
A014675,2026-06,Two-year,93.79,1,0
A014676,2026-06,Two-year,68.73,3,0
A014677,2026-06,Two-year,81.59,0,0
A014678,2026-06,Two-year,87.96,0,0
A014679,2026-06,Two-year,90.62,1,0
A014680,2026-06,Two-year,83.32,1,0
A014681,2026-06,Two-year,85.74,1,0
A014682,2026-06,Two-year,86.28,0,0
A014683,2026-06,Two-year,80.85,0,0
A014684,2026-06,Two-year,74.57,0,0
A014685,2026-06,Two-year,65.52,1,0
A014686,2026-06,Two-year,61.09,0,0
A014687,2026-06,Two-year,77.67,2,0
A014688,2026-06,Two-year,103.04,1,0
A014689,2026-06,Two-year,76.85,3,0
A014690,2026-06,Two-year,66.02,0,0
A014691,2026-06,Two-year,68.54,2,0
A014692,2026-06,Two-year,87.7,0,0
A014693,2026-06,Two-year,96.48,2,0
A014694,2026-06,Two-year,100.24,1,0
A014695,2026-06,Two-year,94.43,0,0
A014696,2026-06,Two-year,78.09,0,0
A014697,2026-06,Two-year,86.88,2,0
A014698,2026-06,Two-year,100.56,3,0
A014699,2026-06,Two-year,57.83,1,0
A014700,2026-06,Two-year,72.12,3,0
A014701,2026-06,Two-year,92.55,2,0
A014702,2026-06,Two-year,61.13,0,0
A014703,2026-06,Two-year,89.1,3,0
A014704,2026-06,Two-year,90.45,0,0
A014705,2026-06,Two-year,80.61,2,0
A014706,2026-06,Two-year,92.7,3,0
A014707,2026-06,Two-year,85.67,0,0
A014708,2026-06,Two-year,73.41,1,0
A014709,2026-06,Two-year,41.26,1,0
A014710,2026-06,Two-year,116.3,0,0
A014711,2026-06,Two-year,74.9,1,0
A014712,2026-06,Two-year,74.64,2,0
A014713,2026-06,Two-year,69.46,0,0
A014714,2026-06,Two-year,62.54,1,0
A014715,2026-06,Two-year,91.33,0,0
A014716,2026-06,Two-year,43.31,0,0
A014717,2026-06,Two-year,86.15,1,0
A014718,2026-06,Two-year,82.85,2,0
A014719,2026-06,Two-year,92.47,0,0
A014720,2026-06,Two-year,70.81,0,0
A014721,2026-06,Two-year,98.16,3,0
A014722,2026-06,Two-year,106.33,0,0
A014723,2026-06,Two-year,89.48,0,0
A014724,2026-06,Two-year,78.39,2,0
A014725,2026-06,Two-year,87.47,0,0
A014726,2026-06,Two-year,110.08,3,0
A014727,2026-06,Two-year,82.12,1,0
A014728,2026-06,Two-year,109.79,0,0
A014729,2026-06,Two-year,94.58,2,0
A014730,2026-06,Two-year,87.16,0,0
A014731,2026-06,Two-year,101.18,0,0
A014732,2026-06,Two-year,63.22,1,0
