order_id,order_date,category,revenue_usd,returned,ship_days
O004395,2025-11-10,Apparel,72.77,0,2
O014382,2026-05-15,Electronics,133.16,0,3
O006339,2025-12-14,Apparel,43.11,1,6
O006470,2025-12-10,Apparel,55.2,0,1
O011834,2026-03-06,Home,25.57,0,1
O017736,2026-07-25,Electronics,192.22,0,4
O009380,2026-02-09,Apparel,33.42,1,3
O007788,2026-01-05,Apparel,73.62,0,3
O015327,2026-06-06,Apparel,35.24,0,3
O004992,2025-11-25,Electronics,191.66,0,4
O009401,2026-02-11,Apparel,115.84,0,5
O013566,2026-04-15,Home,82.57,0,3
O012622,2026-04-28,Apparel,107.06,0,3
O013131,2026-04-09,Electronics,161.72,0,2
O009559,2026-02-21,Apparel,70.98,1,3
O009910,2026-02-27,Electronics,118.03,0,3
O010753,2026-03-22,Apparel,114.82,0,2
O011311,2026-03-05,Electronics,238.3,0,2
O012872,2026-04-11,Electronics,147.41,0,4
O006805,2025-12-22,Electronics,104.31,0,2
O003352,2025-10-07,Electronics,218.55,0,2
O014444,2026-05-24,Electronics,58.3,0,3
O006523,2025-12-06,Electronics,14.28,0,2
O013408,2026-04-27,Home,110.76,0,3
O013385,2026-04-21,Home,131.03,0,1
O015070,2026-05-11,Home,150.91,0,3
O017370,2026-07-02,Apparel,8,0,4
O005190,2025-11-04,Electronics,70.47,0,4
O008696,2026-01-21,Electronics,251.83,0,3
O017387,2026-07-07,Apparel,55.29,0,2
O000206,2025-08-26,Apparel,45.73,0,4
O009181,2026-01-14,Home,100.01,0,3
O013827,2026-05-19,Apparel,9.45,0,4
O003182,2025-10-03,Apparel,52.17,0,4
O006213,2025-12-31,Apparel,68.99,0,3
O014661,2026-05-18,Electronics,97.46,0,2
O014559,2026-05-03,Electronics,34.03,0,3
O005851,2025-12-05,Apparel,88.67,1,3
O016738,2026-06-17,Home,98.36,0,3
O008669,2026-01-14,Electronics,88.06,0,5
O000658,2025-08-02,Electronics,152.79,0,4
O001461,2025-09-20,Apparel,69.01,0,2
O002537,2025-09-29,Home,59.26,1,2
O008142,2026-01-15,Apparel,49.03,0,4
O001567,2025-09-28,Apparel,85.44,0,4
O010053,2026-02-16,Electronics,119.29,0,5
O005199,2025-11-28,Electronics,265.15,0,2
O016818,2026-07-14,Apparel,71.69,0,1
O008999,2026-01-03,Home,53.2,0,4
O005770,2025-12-31,Apparel,86.8,0,3
O015644,2026-06-01,Apparel,39.06,1,4
O017631,2026-07-23,Electronics,70.46,0,2
O002034,2025-09-09,Electronics,28.87,0,2
O017596,2026-07-17,Electronics,232.73,0,2
O006080,2025-12-18,Apparel,72.73,0,3
O005804,2025-12-02,Apparel,96.02,1,3
O004910,2025-11-09,Electronics,60.72,0,3
O010071,2026-02-15,Electronics,131.73,0,4
O002467,2025-09-13,Home,76.54,0,4
O007665,2025-12-25,Home,127.17,0,3
O015322,2026-06-01,Apparel,39.01,0,3
O010740,2026-03-24,Apparel,36.63,0,4
O016243,2026-06-19,Electronics,138.13,0,1
O006295,2025-12-09,Apparel,35.8,1,1
O014288,2026-05-01,Apparel,77.45,0,3
O001645,2025-09-18,Apparel,87.67,0,3
O007353,2025-12-22,Home,83.1,0,3
O005954,2025-12-22,Apparel,73.68,1,4
O007052,2025-12-12,Electronics,265.35,0,2
O009947,2026-02-15,Electronics,259.07,0,3
O004957,2025-11-19,Electronics,64.08,0,4
O001555,2025-09-30,Apparel,27.71,0,4
O008300,2026-01-25,Apparel,8,0,4
O015244,2026-06-23,Apparel,85.42,0,6
O007010,2025-12-02,Electronics,99.7,0,2
O008698,2026-01-18,Electronics,304.92,0,2
O001933,2025-09-21,Electronics,23.73,1,3
O000660,2025-08-12,Electronics,56.2,0,4
O012410,2026-04-01,Apparel,54.44,0,2
O011075,2026-03-03,Apparel,48.55,0,1
O015637,2026-06-25,Apparel,33.75,0,4
O003250,2025-10-06,Apparel,84.86,0,1
O009400,2026-02-05,Apparel,87.17,1,5
O002644,2025-09-18,Home,105.47,0,3
O009825,2026-02-16,Electronics,65.56,1,3
O006915,2025-12-24,Electronics,251.73,0,4
O010152,2026-02-12,Electronics,113.36,0,3
O010858,2026-03-09,Apparel,55.7,0,3
O004188,2025-11-23,Apparel,94.41,0,3
O008391,2026-01-22,Electronics,165.31,0,3
O016833,2026-07-15,Apparel,34.02,0,5
O006693,2025-12-18,Electronics,147.88,0,2
O012268,2026-04-27,Apparel,60.14,0,1
O017603,2026-07-05,Electronics,234.2,0,2
O017955,2026-07-20,Electronics,134.23,0,4
O016158,2026-06-09,Electronics,89.22,0,3
O006428,2025-12-26,Apparel,29.12,0,5
O014084,2026-05-05,Apparel,59.95,0,5
O001775,2025-09-08,Apparel,37.72,0,3
O006952,2025-12-23,Electronics,216.26,0,3
O018341,2026-07-02,Home,50.65,0,5
O016048,2026-06-16,Electronics,122.41,0,2
O009671,2026-02-08,Apparel,95.03,0,3
O011057,2026-03-08,Apparel,111.15,0,3
O014043,2026-05-24,Apparel,75.3,0,3
O016394,2026-06-04,Home,36.08,0,1
O015237,2026-06-26,Apparel,8,0,2
O004044,2025-10-06,Home,54.72,0,2
O018072,2026-07-26,Home,27.55,1,2
O008165,2026-01-17,Apparel,88.3,1,2
O010963,2026-03-29,Apparel,47.92,0,4
O011686,2026-03-07,Electronics,167.05,0,4
O008908,2026-01-23,Home,80.56,0,4
O005489,2025-11-11,Home,69.6,0,3
O017672,2026-07-13,Electronics,141.92,0,3
O002636,2025-09-11,Home,77.76,0,5
O000080,2025-08-03,Apparel,23.22,0,5
O004615,2025-11-08,Apparel,60.16,0,4
O001782,2025-09-26,Apparel,8,0,2
O003990,2025-10-07,Home,87.06,0,4
O005466,2025-11-24,Home,40.47,0,4
O015018,2026-05-20,Home,87.66,0,3
O013904,2026-05-06,Apparel,76.92,0,3
O012261,2026-04-16,Apparel,72.23,0,2
O013772,2026-05-08,Apparel,40.31,0,2
O011106,2026-03-22,Apparel,60.63,0,3
O003286,2025-10-05,Electronics,146.68,0,2
O012357,2026-04-23,Apparel,39.53,1,3
O004927,2025-11-02,Electronics,184.63,0,4
O013133,2026-04-17,Electronics,263.73,1,2
O013761,2026-05-21,Apparel,54.44,0,3
O001425,2025-09-09,Apparel,49.57,0,2
O011395,2026-03-04,Electronics,187.81,0,5
O005665,2025-11-20,Home,34.84,1,3
O013861,2026-05-16,Apparel,88.51,0,3
O002801,2025-10-25,Apparel,84.38,0,3
O001951,2025-09-18,Electronics,83.71,0,2
O015666,2026-06-14,Apparel,73.01,0,3
O004786,2025-11-16,Electronics,105.76,0,4
O014496,2026-05-25,Electronics,150.11,0,3
O000100,2025-08-20,Apparel,72.48,0,5
O010490,2026-02-16,Home,133.03,0,4
O006156,2025-12-01,Apparel,23.89,0,3
O017139,2026-07-13,Apparel,52.38,0,2
O005972,2025-12-23,Apparel,94.28,1,3
O016525,2026-06-03,Home,95.82,0,1
O011414,2026-03-05,Electronics,217.06,1,2
O002578,2025-09-15,Home,75.43,0,3
O014107,2026-05-02,Apparel,88.27,0,2
O011855,2026-03-28,Home,59.86,1,4
O008811,2026-01-01,Electronics,51.67,0,4
O000754,2025-08-09,Electronics,249.64,0,4
O005330,2025-11-16,Home,100.13,0,3
O000949,2025-08-26,Electronics,88.45,0,4
O002035,2025-09-13,Electronics,156.64,1,4
O013599,2026-04-11,Home,112.92,0,4
O010744,2026-03-04,Apparel,39.02,0,2
O013364,2026-04-23,Home,133.57,0,3
O005012,2025-11-07,Electronics,265.87,0,3
O004538,2025-11-03,Apparel,63.54,0,3
O002729,2025-10-27,Apparel,74.38,0,3
O003269,2025-10-20,Apparel,69.16,0,3
O011177,2026-03-07,Apparel,38.85,0,5
O004237,2025-11-23,Apparel,56.58,0,4
O010457,2026-02-25,Home,92.17,0,2
O003669,2025-10-17,Electronics,162.9,0,4
O011487,2026-03-10,Electronics,171.47,0,2
O018046,2026-07-04,Home,92.24,0,4
O016756,2026-06-17,Home,86.2,0,2
O008384,2026-01-31,Electronics,164.4,0,4
O011794,2026-03-03,Home,40.11,0,4
O009940,2026-02-14,Electronics,96.6,0,4
O013427,2026-04-13,Home,53.74,0,4
O006447,2025-12-12,Apparel,30.85,0,2
O017037,2026-07-12,Apparel,48.62,0,4
O002715,2025-09-04,Home,59.79,0,4
O010411,2026-02-17,Home,73.31,0,4
O008674,2026-01-10,Electronics,192.52,0,4
O002179,2025-09-09,Electronics,121.54,0,1
O000928,2025-08-02,Electronics,102.09,0,5
O011182,2026-03-15,Apparel,97.34,0,3
O015270,2026-06-28,Apparel,8,0,2
O013132,2026-04-22,Electronics,169.23,0,4
O007538,2025-12-04,Home,115.27,0,5
O011045,2026-03-14,Apparel,59.31,0,2
O002308,2025-09-02,Electronics,234.94,1,2
O001738,2025-09-01,Apparel,78.36,0,4
O014060,2026-05-20,Apparel,60.97,0,3
O003347,2025-10-19,Electronics,159.62,0,4
O002247,2025-09-19,Electronics,193.03,0,4
O006366,2025-12-02,Apparel,50.65,0,3
O008891,2026-01-25,Home,27.72,1,5
O003857,2025-10-02,Home,60.1,0,3
O001259,2025-08-16,Home,53.5,0,5
O008553,2026-01-26,Electronics,73.04,0,2
O000994,2025-08-06,Home,103.11,0,4
O006686,2025-12-26,Electronics,195.64,0,5
O015668,2026-06-10,Apparel,80.54,0,3
O016925,2026-07-22,Apparel,83.84,0,3
O010213,2026-02-21,Electronics,45.85,1,3
O017227,2026-07-28,Apparel,36.75,0,3
O000087,2025-08-11,Apparel,96.27,0,3
O004155,2025-11-06,Apparel,89.88,0,2
O015091,2026-05-01,Home,54.99,0,4
O012937,2026-04-07,Electronics,95.63,0,3
O012498,2026-04-29,Apparel,74.05,0,4
O009344,2026-02-17,Apparel,73.86,0,2
O017999,2026-07-17,Electronics,165.14,0,2
O015533,2026-06-03,Apparel,55.71,0,2
O007558,2025-12-05,Home,56.79,0,4
O009381,2026-02-04,Apparel,76.51,0,1
O017611,2026-07-08,Electronics,267.24,0,4
O012962,2026-04-06,Electronics,178.54,0,3
O001622,2025-09-20,Apparel,52.93,1,3
O015954,2026-06-03,Electronics,146.26,0,3
O002108,2025-09-10,Electronics,181.6,0,4
O017941,2026-07-02,Electronics,117.15,0,2
O005569,2025-11-27,Home,82.51,0,3
O017755,2026-07-25,Electronics,259.91,0,4
O000207,2025-08-18,Apparel,102.86,0,3
O013167,2026-04-09,Electronics,149.99,0,1
O008134,2026-01-20,Apparel,58.17,0,3
O001666,2025-09-13,Apparel,58.94,0,3
O002687,2025-09-05,Home,105.15,0,5
O006282,2025-12-22,Apparel,81.89,0,2
O012713,2026-04-06,Apparel,101.14,0,3
O011338,2026-03-25,Electronics,73.33,0,2
O009740,2026-02-14,Apparel,68.22,0,5
O005809,2025-12-21,Apparel,82.9,0,3
O005148,2025-11-02,Electronics,110.99,0,2
O004535,2025-11-11,Apparel,62.36,0,4
O001694,2025-09-08,Apparel,44.68,0,3
O013609,2026-04-05,Home,46.94,0,2
O018173,2026-07-24,Home,67.23,0,4
O011944,2026-03-26,Home,62.96,0,2
O011287,2026-03-31,Electronics,178.56,0,2
O009474,2026-02-18,Apparel,36.92,0,2
O003423,2025-10-24,Electronics,239.82,0,4
O012585,2026-04-02,Apparel,61.67,0,3
O006874,2025-12-10,Electronics,168.95,0,3
O002826,2025-10-19,Apparel,31.75,0,2
O009444,2026-02-05,Apparel,49.94,0,4
O012056,2026-03-19,Home,109.24,0,5
O016953,2026-07-20,Apparel,51.97,0,2
O015133,2026-05-07,Home,61.18,0,3
O017291,2026-07-16,Apparel,39.84,0,5
O009443,2026-02-21,Apparel,36.77,1,4
O011394,2026-03-14,Electronics,152.72,0,4
O001747,2025-09-09,Apparel,34.43,0,1
O004036,2025-10-24,Home,60.26,0,5
O013926,2026-05-25,Apparel,67.3,0,2
O012874,2026-04-24,Electronics,117.79,0,3
O000923,2025-08-09,Electronics,78.88,0,4
O015843,2026-06-23,Apparel,85.72,0,4
O001432,2025-09-11,Apparel,100.14,0,2
O007261,2025-12-13,Home,133.16,0,3
O008638,2026-01-10,Electronics,208.56,0,3
O016851,2026-07-31,Apparel,21.77,1,2
O006132,2025-12-21,Apparel,45.96,0,3
O012272,2026-04-11,Apparel,82.87,0,2
O005196,2025-11-27,Electronics,162.32,0,2
O007659,2025-12-30,Home,42.08,0,4
O009599,2026-02-09,Apparel,109.83,0,3
O005089,2025-11-05,Electronics,231.3,0,5
O017747,2026-07-26,Electronics,41.02,0,3
O000594,2025-08-03,Electronics,184.47,0,2
O004988,2025-11-14,Electronics,181.18,0,2
O015499,2026-06-19,Apparel,66.67,1,1
O016468,2026-06-22,Home,78.41,0,3
O017818,2026-07-16,Electronics,254.45,0,5
O009507,2026-02-17,Apparel,63.5,1,2
O004130,2025-11-30,Apparel,73.04,1,3
O018010,2026-07-27,Home,72.86,0,4
O014731,2026-05-23,Electronics,202.75,0,1
O009534,2026-02-22,Apparel,81.26,0,5
O015252,2026-06-08,Apparel,34.5,0,5
O017336,2026-07-11,Apparel,87.31,0,4
O001373,2025-09-27,Apparel,69.07,0,4
O017224,2026-07-18,Apparel,20.18,0,3
O005711,2025-11-20,Home,148.09,1,3
O014774,2026-05-28,Electronics,102.61,0,2
O002842,2025-10-10,Apparel,72.86,0,4
O007881,2026-01-02,Apparel,126.98,0,3
O005362,2025-11-11,Home,108.8,0,2
O003145,2025-10-19,Apparel,95.61,0,3
O016518,2026-06-17,Home,43.24,0,5
O001195,2025-08-23,Home,154.63,0,3
O016570,2026-06-25,Home,8,0,4
O014610,2026-05-31,Electronics,101.28,0,3
O000239,2025-08-31,Apparel,34.16,0,4
O015433,2026-06-28,Apparel,22.25,1,2
O005419,2025-11-19,Home,126.56,1,4
O004987,2025-11-13,Electronics,89.57,0,5
O005707,2025-11-01,Home,67.53,0,2
O006980,2025-12-18,Electronics,88.72,0,1
O000778,2025-08-27,Electronics,48.47,0,4
O002219,2025-09-26,Electronics,43.74,0,4
O008312,2026-01-05,Apparel,92.97,1,4
O002950,2025-10-08,Apparel,74.66,1,3
O011680,2026-03-13,Electronics,47.37,1,4
O002597,2025-09-10,Home,130.04,0,3
O010558,2026-02-15,Home,112.04,0,3
O017497,2026-07-06,Electronics,158.83,0,3
O011709,2026-03-21,Electronics,63.45,1,3
O006275,2025-12-29,Apparel,84.56,0,3
O013654,2026-04-04,Home,8,0,4
O008138,2026-01-06,Apparel,20.88,1,3
O014155,2026-05-15,Apparel,68.58,0,3
O001061,2025-08-18,Home,42.72,0,2
O003377,2025-10-15,Electronics,50.31,0,4
O011187,2026-03-04,Apparel,61.19,0,1
O012755,2026-04-06,Apparel,40.6,0,3
O006410,2025-12-25,Apparel,79.18,1,3
O007075,2025-12-24,Electronics,151.81,0,3
O000732,2025-08-25,Electronics,58.99,0,4
O008235,2026-01-03,Apparel,26.32,1,2
O015818,2026-06-08,Apparel,68.66,1,2
O017245,2026-07-12,Apparel,35.17,0,2
O003627,2025-10-20,Electronics,169.88,0,4
O002078,2025-09-21,Electronics,168.37,1,4
O010681,2026-03-10,Apparel,18.73,0,3
O004480,2025-11-29,Apparel,62.78,0,4
O009660,2026-02-13,Apparel,88.64,0,4
O006204,2025-12-09,Apparel,102.65,1,4
O012450,2026-04-02,Apparel,74.51,0,2
O012170,2026-04-27,Apparel,17.64,0,3
O016150,2026-06-28,Electronics,159.83,0,1
O011591,2026-03-22,Electronics,264.21,0,2
O002055,2025-09-07,Electronics,48.53,0,6
O018057,2026-07-19,Home,141.3,1,2
O014229,2026-05-05,Apparel,52.88,1,3
O017912,2026-07-22,Electronics,127.44,0,3
O007271,2025-12-10,Home,48.15,0,2
O002643,2025-09-27,Home,88.79,0,4
O002568,2025-09-15,Home,172.24,0,2
O004930,2025-11-06,Electronics,181.86,0,1
O002114,2025-09-13,Electronics,169.34,0,5
O006264,2025-12-21,Apparel,73.15,0,5
O010852,2026-03-10,Apparel,85.43,0,3
O004439,2025-11-21,Apparel,16.96,1,2
O005812,2025-12-18,Apparel,33.01,0,2
O017580,2026-07-28,Electronics,90.19,0,2
O010600,2026-02-03,Home,62.39,0,5
O004315,2025-11-16,Apparel,33.53,0,4
O007051,2025-12-06,Electronics,260.95,1,3
O007228,2025-12-05,Home,89.7,0,4
O001094,2025-08-31,Home,96.47,0,5
O007595,2025-12-14,Home,81.37,0,3
O013868,2026-05-23,Apparel,56.96,0,4
O008876,2026-01-13,Home,127.73,0,2
O004709,2025-11-08,Apparel,117.91,0,4
O005955,2025-12-05,Apparel,81.07,0,1
O011162,2026-03-05,Apparel,47.87,1,4
O009435,2026-02-17,Apparel,83.18,1,3
O011313,2026-03-16,Electronics,213.25,0,4
O004326,2025-11-17,Apparel,59.11,1,4
O008159,2026-01-10,Apparel,92.7,0,3
O004249,2025-11-16,Apparel,68.75,0,3
O000848,2025-08-26,Electronics,217.73,0,4
O015160,2026-05-29,Home,32.42,0,3
O011396,2026-03-01,Electronics,120.36,0,4
O017770,2026-07-11,Electronics,57.11,0,4
O015853,2026-06-23,Apparel,30.03,0,2
O016508,2026-06-17,Home,89.2,0,3
O003877,2025-10-16,Home,24.75,0,3
O002434,2025-09-11,Home,8,0,3
O017749,2026-07-29,Electronics,123.16,0,2
O012588,2026-04-20,Apparel,85.19,0,4
O000304,2025-08-25,Apparel,55.01,0,4
O013226,2026-04-03,Electronics,310.23,0,2
O010390,2026-02-14,Home,29.61,0,2
O002778,2025-10-18,Apparel,72.77,0,2
O013828,2026-05-15,Apparel,8,0,2
O003847,2025-10-11,Home,102.65,0,3
O012516,2026-04-29,Apparel,46.5,1,2
O016895,2026-07-29,Apparel,46.3,0,5
O017682,2026-07-08,Electronics,206.45,0,5
O013471,2026-04-28,Home,106.15,0,5
O013074,2026-04-13,Electronics,74.44,0,3
O014658,2026-05-08,Electronics,190.04,0,3
O014545,2026-05-07,Electronics,106.29,0,4
O009125,2026-01-27,Home,56.15,0,4
O008365,2026-01-25,Electronics,130.23,0,2
O011301,2026-03-23,Electronics,8,0,3
O016704,2026-06-26,Home,48.53,0,2
O014012,2026-05-02,Apparel,42.69,0,3
O003561,2025-10-31,Electronics,240.45,0,4
O008966,2026-01-24,Home,89.9,0,3
O016071,2026-06-04,Electronics,41.87,0,4
O011351,2026-03-09,Electronics,100.74,0,4
O005573,2025-11-27,Home,137.46,0,5
O007879,2026-01-25,Apparel,22.88,1,4
O015732,2026-06-10,Apparel,52.51,0,2
O014511,2026-05-30,Electronics,228.68,1,3
O000752,2025-08-30,Electronics,182.2,0,4
O010200,2026-02-18,Electronics,152.78,0,1
O014839,2026-05-20,Home,92.17,0,4
O002134,2025-09-24,Electronics,242.61,0,3
O010439,2026-02-03,Home,59.15,0,2
O001703,2025-09-18,Apparel,30.24,0,4
O018035,2026-07-18,Home,145.1,0,3
O014564,2026-05-02,Electronics,152.67,0,3
O004223,2025-11-01,Apparel,31.79,0,3
O013932,2026-05-13,Apparel,106.48,1,2
O004512,2025-11-02,Apparel,87.78,0,2
O011272,2026-03-19,Apparel,13.79,0,3
O009500,2026-02-11,Apparel,61.2,1,3
O008688,2026-01-26,Electronics,298.34,0,6
O004013,2025-10-06,Home,86.86,0,3
O007722,2025-12-12,Home,86.96,0,2
O015341,2026-06-13,Apparel,86.82,0,2
O011578,2026-03-23,Electronics,263.73,0,3
O000964,2025-08-01,Home,100.88,0,2
O015759,2026-06-06,Apparel,120.05,0,4
O000008,2025-08-11,Apparel,89.45,0,2
O001746,2025-09-18,Apparel,49.6,0,3
O004267,2025-11-19,Apparel,96.99,0,3
O006097,2025-12-03,Apparel,88.8,0,3
O016963,2026-07-11,Apparel,8,1,3
O002293,2025-09-30,Electronics,207.51,1,6
O012775,2026-04-12,Apparel,53.46,0,4
O000751,2025-08-13,Electronics,65.36,0,3
O008556,2026-01-27,Electronics,140.4,0,3
O009828,2026-02-10,Electronics,8,0,4
O012679,2026-04-27,Apparel,78.49,0,2
O007525,2025-12-10,Home,90.2,0,3
O001952,2025-09-30,Electronics,91.11,1,3
O015131,2026-05-09,Home,42.18,0,4
O002327,2025-09-25,Electronics,147.95,0,4
O006091,2025-12-17,Apparel,59.35,0,4
O001129,2025-08-14,Home,73.73,0,2
O008009,2026-01-04,Apparel,81.07,1,2
O001221,2025-08-15,Home,97.63,0,4
O007731,2025-12-18,Home,36.9,0,3
O006730,2025-12-26,Electronics,285.72,0,2
O017741,2026-07-31,Electronics,261.62,0,1
O003866,2025-10-24,Home,116.5,0,2
O006561,2025-12-16,Electronics,132.06,0,3
O014785,2026-05-05,Electronics,150.12,0,2
O014788,2026-05-07,Electronics,201.71,0,3
O006842,2025-12-12,Electronics,239.97,0,4
O002432,2025-09-26,Home,143.75,0,5
O015010,2026-05-19,Home,98.73,0,4
O014322,2026-05-22,Electronics,186.39,0,4
O010037,2026-02-09,Electronics,76.86,1,3
O001302,2025-08-03,Home,52.69,0,2
O016263,2026-06-11,Electronics,194.26,0,2
O017614,2026-07-01,Electronics,151.54,0,4
O005857,2025-12-05,Apparel,111.82,1,6
O007634,2025-12-05,Home,30.78,0,2
O001372,2025-09-12,Apparel,52.61,0,5
O010000,2026-02-07,Electronics,141.34,0,1
O017359,2026-07-16,Apparel,105.67,0,1
O014243,2026-05-03,Apparel,45.01,1,4
O004293,2025-11-18,Apparel,8,1,3
O002476,2025-09-21,Home,64.12,0,3
O017681,2026-07-21,Electronics,130.01,0,3
O016563,2026-06-24,Home,103.6,0,4
O006752,2025-12-13,Electronics,142.52,0,5
O002650,2025-09-28,Home,28.55,0,3
O013752,2026-05-14,Apparel,92.08,0,3
O004968,2025-11-10,Electronics,123.33,0,3
O008884,2026-01-21,Home,59.03,0,3
O006478,2025-12-13,Apparel,79.18,1,4
O009300,2026-02-14,Apparel,56.48,0,1
O008871,2026-01-24,Home,79.87,0,5
O001165,2025-08-17,Home,20.59,0,7
O014314,2026-05-24,Apparel,53.76,0,1
O013011,2026-04-08,Electronics,47.25,1,4
O013837,2026-05-21,Apparel,38.61,0,3
O007590,2025-12-15,Home,64.02,0,5
O001142,2025-08-17,Home,141.11,0,3
O002207,2025-09-25,Electronics,182.61,0,5
O007334,2025-12-29,Home,81.7,0,2
O004742,2025-11-21,Apparel,110.95,0,2
O015009,2026-05-06,Home,151.82,1,3
O004120,2025-10-30,Home,45.75,0,5
O011038,2026-03-09,Apparel,79.78,0,3
O009849,2026-02-23,Electronics,210.16,0,3
O007901,2026-01-01,Apparel,57.76,0,3
O015301,2026-06-14,Apparel,69.42,0,4
O000472,2025-08-18,Apparel,49.09,0,3
O009340,2026-02-25,Apparel,14.34,0,3
O013792,2026-05-16,Apparel,61.97,0,2
O010884,2026-03-06,Apparel,92.0,0,3
O013545,2026-04-02,Home,118.28,0,3
O011888,2026-03-19,Home,115.61,0,5
O014599,2026-05-01,Electronics,43.12,0,5
O017526,2026-07-28,Electronics,225.86,0,4
O006259,2025-12-27,Apparel,98.88,0,3
O009641,2026-02-10,Apparel,8,0,1
O011070,2026-03-23,Apparel,107.67,0,4
O004689,2025-11-07,Apparel,70.77,0,4
O003442,2025-10-16,Electronics,313.34,0,2
O004703,2025-11-01,Apparel,57.43,0,4
O010571,2026-02-24,Home,170.35,1,4
O002112,2025-09-23,Electronics,172.55,0,4
O005657,2025-11-17,Home,29.32,0,4
O010190,2026-02-28,Electronics,118.49,0,2
O016430,2026-06-13,Home,85.02,0,3
O011041,2026-03-05,Apparel,24.2,0,2
O010483,2026-02-09,Home,103.02,0,3
O004681,2025-11-15,Apparel,45.93,0,2
O012854,2026-04-17,Electronics,160.84,0,3
O014101,2026-05-06,Apparel,52.24,0,3
O011527,2026-03-07,Electronics,168.24,1,3
O017250,2026-07-31,Apparel,68.19,0,2
O003274,2025-10-25,Apparel,95.43,0,4
O017570,2026-07-09,Electronics,170.13,0,3
O008175,2026-01-15,Apparel,40.33,1,2
O012374,2026-04-01,Apparel,56.41,1,2
O001426,2025-09-29,Apparel,45.48,0,3
O010350,2026-02-13,Home,115.62,0,3
O002973,2025-10-22,Apparel,91.85,1,3
O003921,2025-10-23,Home,152.74,0,2
O016887,2026-07-20,Apparel,73.62,0,2
O000532,2025-08-17,Electronics,137.73,0,2
O015134,2026-05-12,Home,112.37,0,1
O014209,2026-05-18,Apparel,29.89,0,4
O008842,2026-01-25,Home,8,0,2
O016552,2026-06-06,Home,120.12,0,1
O007714,2025-12-18,Home,104.26,0,5
O015045,2026-05-21,Home,85.07,1,3
O004383,2025-11-06,Apparel,109.76,0,4
O012708,2026-04-06,Apparel,113.52,0,1
O002453,2025-09-09,Home,143.33,0,3
O004857,2025-11-09,Electronics,41.34,0,4
O011444,2026-03-17,Electronics,190.63,0,3
O014705,2026-05-05,Electronics,156.32,1,4
O018378,2026-07-28,Home,80.15,0,3
O016614,2026-06-30,Home,88.11,0,3
O001913,2025-09-23,Electronics,121.65,0,5
O010584,2026-02-13,Home,68.51,0,2
O017668,2026-07-12,Electronics,263.83,0,3
O012764,2026-04-12,Apparel,27.68,1,2
O000575,2025-08-03,Electronics,210.21,0,5
O007123,2025-12-07,Electronics,132.77,0,5
O006051,2025-12-15,Apparel,18.87,0,2
O017198,2026-07-01,Apparel,82.16,0,2
O017036,2026-07-03,Apparel,8,1,3
O003146,2025-10-30,Apparel,20.0,0,3
O000309,2025-08-04,Apparel,82.65,1,6
O000211,2025-08-23,Apparel,100.5,0,3
O008502,2026-01-06,Electronics,130.23,0,4
O001908,2025-09-09,Electronics,104.2,0,3
O001713,2025-09-14,Apparel,23.82,0,3
O003820,2025-10-22,Home,43.59,0,1
O006200,2025-12-05,Apparel,58.05,0,4
O005720,2025-11-29,Home,69.54,0,5
O012397,2026-04-04,Apparel,81.42,1,4
O003427,2025-10-05,Electronics,81.16,0,4
O009832,2026-02-09,Electronics,218.69,0,2
O009546,2026-02-23,Apparel,53.93,1,3
O006055,2025-12-20,Apparel,44.61,1,5
O016914,2026-07-05,Apparel,67.69,0,1
O002723,2025-10-09,Apparel,49.25,0,4
O010011,2026-02-09,Electronics,159.77,1,4
O010659,2026-02-06,Home,97.81,0,3
O018097,2026-07-21,Home,109.59,0,3
O010786,2026-03-13,Apparel,22.75,0,4
O015194,2026-05-20,Home,89.83,0,2
O007008,2025-12-28,Electronics,83.36,0,3
O004216,2025-11-18,Apparel,70.86,0,1
O006917,2025-12-14,Electronics,54.3,0,3
O000396,2025-08-16,Apparel,52.95,0,3
O017858,2026-07-13,Electronics,239.03,0,4
O010308,2026-02-02,Home,48.46,0,3
O012510,2026-04-24,Apparel,40.98,0,5
O004724,2025-11-04,Apparel,92.67,1,4
