claim_id,open_date,line,cycle_days,paid_amount_usd,subrogation_recovered
L001293,2025-10-05,Liability,74,11302,0
L001350,2025-10-30,Liability,48,8102,0
L001958,2025-12-02,Auto,45,1094,1
L001942,2025-12-08,Auto,25,7712,0
L005509,2026-07-08,Auto,5,11709,0
L000781,2025-09-25,Property,54,15185,0
L000453,2025-09-14,Auto,47,1268,0
L001797,2025-11-08,Liability,68,20451,0
L005496,2026-07-25,Auto,26,4699,0
L005736,2026-07-20,Liability,73,17848,0
L000987,2025-10-29,Auto,39,5383,0
L001158,2025-10-22,Property,49,8682,0
L000852,2025-09-09,Liability,43,1126,0
L000507,2025-09-18,Auto,26,4671,1
L000016,2025-08-30,Auto,35,3747,0
L002708,2026-01-29,Property,72,8734,1
L003759,2026-03-26,Liability,35,12783,0
L003499,2026-03-17,Auto,32,7057,0
L003599,2026-03-16,Property,64,6744,0
L003841,2026-04-08,Auto,30,4127,0
L001031,2025-10-28,Auto,8,3419,0
L004357,2026-05-27,Auto,19,3564,1
L004808,2026-06-07,Auto,27,2544,0
L004310,2026-04-25,Liability,35,5520,0
L001155,2025-10-07,Property,28,6664,0
L001122,2025-10-16,Property,34,20238,0
L003562,2026-03-20,Auto,54,300,0
L003858,2026-04-30,Auto,12,1892,0
L000174,2025-08-05,Auto,22,4141,0
L003098,2026-02-11,Property,69,2554,0
L002520,2026-01-04,Auto,21,3945,0
L004929,2026-06-22,Auto,5,3012,0
L003923,2026-04-05,Auto,21,2306,0
L005495,2026-07-28,Auto,5,2635,0
L003082,2026-02-04,Auto,35,3205,0
L002044,2025-12-23,Auto,19,4079,0
L002458,2026-01-31,Auto,24,7289,0
L001900,2025-12-10,Auto,34,9351,0
L003012,2026-02-11,Auto,61,9049,0
L005423,2026-07-30,Auto,19,300,0
L004455,2026-05-02,Auto,19,8764,1
L005036,2026-06-26,Property,29,20804,0
L005385,2026-07-08,Auto,11,4409,0
L005327,2026-07-30,Auto,23,4183,0
L001211,2025-10-20,Property,35,8561,0
L004840,2026-06-04,Auto,19,5045,0
L000698,2025-09-16,Property,87,15253,0
L001682,2025-11-23,Property,48,23737,0
L000511,2025-09-19,Auto,53,5717,0
L002878,2026-02-11,Auto,45,6086,0
L002118,2025-12-25,Property,27,11666,0
L005641,2026-07-12,Property,32,2301,0
L001956,2025-12-29,Auto,18,6911,0
L001413,2025-11-15,Auto,15,375,0
L002347,2025-12-17,Liability,90,7532,0
L002894,2026-02-04,Auto,26,5519,0
L000058,2025-08-03,Auto,23,5395,1
L001382,2025-11-25,Auto,36,4783,0
L004148,2026-04-07,Property,47,11093,0
L004473,2026-05-06,Auto,18,855,0
L004607,2026-05-13,Property,38,10561,0
L003277,2026-02-08,Liability,100,15752,0
L004259,2026-04-24,Liability,83,10555,0
L001146,2025-10-03,Property,9,12180,0
L004806,2026-06-27,Auto,16,4280,1
L005169,2026-06-25,Property,5,7329,0
L001203,2025-10-10,Property,60,4186,0
L000022,2025-08-08,Auto,45,4459,0
L004090,2026-04-18,Property,17,12408,0
L003816,2026-03-08,Liability,27,23767,0
L002072,2025-12-13,Auto,24,5918,0
L004528,2026-05-28,Auto,21,6168,1
L003087,2026-02-06,Property,57,16138,0
L003798,2026-03-17,Liability,75,300,0
L003097,2026-02-20,Property,14,8503,0
L001498,2025-11-16,Auto,61,3323,0
L000970,2025-10-01,Auto,5,7875,0
L002448,2026-01-14,Auto,25,5244,0
L000922,2025-10-22,Auto,33,4590,0
L000772,2025-09-12,Property,33,9748,0
L004237,2026-04-18,Liability,88,7684,0
L004744,2026-05-30,Liability,49,7581,0
L003939,2026-04-27,Auto,21,2980,0
L003401,2026-03-02,Auto,22,4187,0
L002355,2025-12-28,Liability,77,13017,0
L002784,2026-01-22,Liability,77,13933,0
L003902,2026-04-05,Auto,20,3697,0
L001379,2025-11-26,Auto,42,3097,0
L005473,2026-07-17,Auto,18,7104,0
L004654,2026-05-04,Property,27,5434,0
L001801,2025-11-22,Liability,58,10494,0
L002309,2025-12-17,Liability,107,37637,0
L003056,2026-02-25,Auto,49,2603,0
L001255,2025-10-03,Property,33,13015,0
L001664,2025-11-24,Property,41,12476,0
L003921,2026-04-04,Auto,58,3867,0
L005267,2026-06-04,Liability,48,3506,0
L004207,2026-04-24,Property,53,13218,0
L002595,2026-01-30,Auto,38,682,0
L000291,2025-08-24,Property,30,11743,0
L000893,2025-09-20,Liability,24,5393,0
L002670,2026-01-14,Property,76,9972,0
L003201,2026-02-28,Property,65,2381,0
L003884,2026-04-17,Auto,29,5140,0
L003158,2026-02-24,Property,59,14810,0
L000570,2025-09-01,Auto,12,2203,1
L000050,2025-08-29,Auto,16,1690,0
L001429,2025-11-02,Auto,33,4026,1
L002408,2026-01-17,Auto,42,3670,0
L000272,2025-08-14,Property,44,15074,0
L001457,2025-11-01,Auto,42,3587,0
L000136,2025-08-19,Auto,37,5197,0
L002244,2025-12-08,Property,40,15704,0
L002689,2026-01-15,Property,76,13337,0
L003898,2026-04-02,Auto,35,6129,0
L005275,2026-06-19,Liability,79,12330,0
L003532,2026-03-05,Auto,26,5639,0
L003534,2026-03-14,Auto,25,5599,1
L003122,2026-02-06,Property,39,16059,0
L003341,2026-02-10,Liability,43,18441,0
L004832,2026-06-10,Auto,15,5186,0
L005643,2026-07-20,Property,45,15779,0
L004517,2026-05-16,Auto,29,300,0
L000310,2025-08-31,Property,35,300,0
L004153,2026-04-18,Property,44,300,1
L002199,2025-12-11,Property,58,3839,0
L004145,2026-04-05,Property,38,9420,0
L003512,2026-03-22,Auto,28,416,0
L000744,2025-09-14,Property,10,1581,0
L003123,2026-02-01,Property,46,7421,0
L002827,2026-01-14,Liability,70,19010,0
L000533,2025-09-21,Auto,53,1547,1
L002213,2025-12-15,Property,75,7004,0
L003285,2026-02-28,Liability,68,11012,0
L001096,2025-10-18,Auto,39,4017,0
L001960,2025-12-09,Auto,37,430,0
L005651,2026-07-05,Property,16,2505,0
L003451,2026-03-05,Auto,50,2458,0
L003868,2026-04-07,Auto,34,2119,0
L004838,2026-06-24,Auto,21,3148,1
L005624,2026-07-19,Property,31,11362,0
L003748,2026-03-25,Liability,72,2483,0
L000502,2025-09-04,Auto,24,1502,0
L003874,2026-04-14,Auto,24,5456,0
L003932,2026-04-27,Auto,32,3877,1
L002275,2025-12-15,Liability,50,18412,0
L003633,2026-03-24,Property,67,16048,0
L004897,2026-06-08,Auto,26,300,0
L000757,2025-09-28,Property,60,21248,0
L002052,2025-12-24,Auto,36,3446,0
L003578,2026-03-16,Property,32,12719,0
L002684,2026-01-22,Property,35,3346,0
L003095,2026-02-18,Property,30,6668,0
L004620,2026-05-25,Property,17,11341,0
L003966,2026-04-12,Auto,22,5409,1
L000389,2025-08-09,Liability,35,35573,0
L000709,2025-09-17,Property,53,3570,0
L003412,2026-03-15,Auto,44,2993,0
L001943,2025-12-31,Auto,42,3690,0
L004841,2026-06-29,Auto,20,300,0
L002674,2026-01-26,Property,65,9734,0
L000717,2025-09-20,Property,55,14527,0
L005756,2026-07-26,Liability,47,26325,0
L004627,2026-05-06,Property,62,300,0
L003222,2026-02-28,Property,66,9998,0
L004170,2026-04-16,Property,41,15814,0
L003146,2026-02-01,Property,47,14641,0
L001223,2025-10-15,Property,23,9355,0
L004635,2026-05-13,Property,50,11582,0
L000268,2025-08-07,Property,52,9680,0
L002568,2026-01-11,Auto,42,5583,0
L002181,2025-12-05,Property,81,9152,0
L003099,2026-02-05,Property,37,12444,0
L003151,2026-02-08,Property,58,9177,0
L004116,2026-04-24,Property,29,11832,0
L002851,2026-01-14,Liability,67,8658,0
L004156,2026-04-19,Property,34,16609,0
L003215,2026-02-02,Property,58,11589,0
L000486,2025-09-28,Auto,29,5631,0
L001864,2025-12-24,Auto,37,5345,0
L000263,2025-08-02,Property,49,7895,1
L002818,2026-01-06,Liability,75,34336,0
L001241,2025-10-04,Property,66,19233,0
L001119,2025-10-18,Auto,35,3298,0
L005175,2026-06-22,Property,36,9924,0
L005735,2026-07-18,Liability,47,11728,0
L002643,2026-01-20,Property,32,19987,0
L004209,2026-04-13,Property,26,2008,0
L003839,2026-04-05,Auto,33,5881,0
L001214,2025-10-23,Property,58,6414,0
L000580,2025-09-25,Auto,17,3750,0
L004555,2026-05-29,Property,40,15367,0
L000041,2025-08-22,Auto,32,1365,0
L000889,2025-09-24,Liability,48,32915,0
L001903,2025-12-09,Auto,21,5846,0
L003124,2026-02-04,Property,54,20181,0
L002621,2026-01-29,Property,74,2922,0
L002943,2026-02-20,Auto,38,3807,0
L004037,2026-04-22,Auto,33,4169,0
L001556,2025-11-14,Auto,48,4209,0
L004197,2026-04-14,Property,86,8446,0
L002492,2026-01-11,Auto,34,6115,0
L002977,2026-02-24,Auto,43,4831,0
L003241,2026-02-08,Property,9,12643,0
L004076,2026-04-17,Property,63,8611,0
L003120,2026-02-19,Property,62,13908,0
L000658,2025-09-25,Auto,33,5132,0
L002955,2026-02-26,Auto,35,6735,0
L005205,2026-06-16,Liability,41,11505,0
L004433,2026-05-29,Auto,12,2265,0
L004222,2026-04-21,Property,24,8278,0
L004123,2026-04-17,Property,21,7966,0
L002291,2025-12-04,Liability,97,300,0
L000326,2025-08-13,Property,53,9004,0
L005264,2026-06-20,Liability,44,300,0
L001761,2025-11-09,Liability,55,15332,1
L002564,2026-01-01,Auto,12,3722,0
L001940,2025-12-14,Auto,17,300,0
L003312,2026-02-07,Liability,66,12370,0
L000149,2025-08-31,Auto,31,7119,1
L004286,2026-04-30,Liability,75,5258,0
L002019,2025-12-16,Auto,21,1449,0
L003194,2026-02-21,Property,58,300,0
L004792,2026-05-03,Liability,77,27758,0
L004527,2026-05-25,Auto,12,5377,1
L003787,2026-03-12,Liability,57,23541,0
L000494,2025-09-28,Auto,47,4936,0
L003673,2026-03-03,Property,54,2021,0
L001125,2025-10-10,Property,41,14036,0
L002216,2025-12-30,Property,69,300,0
L003015,2026-02-24,Auto,25,2942,0
L000257,2025-08-12,Property,46,12375,0
L003156,2026-02-09,Property,85,10738,0
L000724,2025-09-09,Property,81,1052,0
L001893,2025-12-07,Auto,33,7846,0
L000074,2025-08-26,Auto,44,1496,0
L003128,2026-02-08,Property,27,14581,0
L005325,2026-07-02,Auto,15,3985,1
L001553,2025-11-18,Auto,21,7170,0
L005588,2026-07-20,Property,19,18553,0
L003181,2026-02-13,Property,49,11824,0
L004142,2026-04-19,Property,46,20707,0
L004980,2026-06-15,Auto,19,3995,0
L003495,2026-03-13,Auto,20,2558,0
L000534,2025-09-19,Auto,43,1058,0
L005601,2026-07-02,Property,47,7015,0
L001110,2025-10-07,Auto,25,3297,1
L001862,2025-12-05,Auto,52,7791,0
L000818,2025-09-29,Liability,51,6179,0
L005233,2026-06-05,Liability,31,26850,1
L004470,2026-05-06,Auto,29,300,0
L005015,2026-06-07,Auto,25,3735,1
L003585,2026-03-24,Property,40,300,0
L000441,2025-08-18,Liability,53,30801,0
L002024,2025-12-06,Auto,42,5839,0
L003433,2026-03-04,Auto,11,7773,0
L005412,2026-07-03,Auto,18,4756,0
L001545,2025-11-30,Auto,40,6030,0
L003076,2026-02-25,Auto,33,4402,0
L004570,2026-05-22,Property,30,12597,0
L000501,2025-09-07,Auto,30,2012,0
L004261,2026-04-06,Liability,62,20035,0
L002756,2026-01-24,Property,38,14024,1
L003549,2026-03-22,Auto,29,5276,0
L004379,2026-05-21,Auto,13,7841,0
L000608,2025-09-16,Auto,63,1823,1
L004907,2026-06-08,Auto,15,2555,0
L000301,2025-08-12,Property,58,300,0
L000871,2025-09-26,Liability,65,24213,0
L001676,2025-11-27,Property,49,23151,0
L000146,2025-08-10,Auto,20,1702,0
L002266,2025-12-22,Property,79,8655,1
L000780,2025-09-04,Property,37,300,0
L001698,2025-11-29,Property,5,5260,0
L003592,2026-03-16,Property,68,14416,0
L000546,2025-09-16,Auto,36,569,0
L000687,2025-09-10,Property,50,4224,0
L005708,2026-07-02,Liability,60,4688,0
L001386,2025-11-27,Auto,50,2372,0
L003603,2026-03-08,Property,54,9793,0
L001593,2025-11-30,Property,24,12709,0
L005570,2026-07-21,Property,33,9211,0
L004540,2026-05-17,Auto,13,1666,0
L002831,2026-01-20,Liability,39,10048,0
L002322,2025-12-30,Liability,9,14283,0
L001298,2025-10-08,Liability,55,9155,0
L005404,2026-07-02,Auto,18,3880,1
L001944,2025-12-17,Auto,42,4711,1
L003102,2026-02-02,Property,50,5320,0
L002211,2025-12-08,Property,68,12017,0
L005207,2026-06-02,Liability,47,11721,0
L003391,2026-03-21,Auto,52,5142,0
L002538,2026-01-05,Auto,9,4491,0
L001479,2025-11-26,Auto,34,6006,0
L005575,2026-07-05,Property,27,6978,0
L003203,2026-02-15,Property,33,16927,0
L001936,2025-12-19,Auto,31,3910,0
L000382,2025-08-19,Liability,81,12286,0
L001716,2025-11-27,Property,59,4923,0
L004300,2026-04-10,Liability,31,18117,0
L001039,2025-10-17,Auto,46,6033,0
L003814,2026-03-10,Liability,49,14142,0
L000895,2025-09-13,Liability,57,8563,0
L000362,2025-08-31,Liability,81,17411,0
L000525,2025-09-30,Auto,27,8162,0
L005398,2026-07-08,Auto,39,712,1
L005103,2026-06-04,Property,45,12956,0
L003880,2026-04-18,Auto,26,4495,0
L000890,2025-09-15,Liability,70,26739,0
L004008,2026-04-09,Auto,23,4492,0
L004882,2026-06-04,Auto,38,2961,1
L000420,2025-08-14,Liability,63,33072,0
L004786,2026-05-19,Liability,53,19465,0
L004539,2026-05-18,Auto,22,4583,0
L000051,2025-08-06,Auto,43,300,0
L000705,2025-09-15,Property,47,1666,0
L001332,2025-10-06,Liability,40,11669,0
L002835,2026-01-10,Liability,113,27947,0
L004521,2026-05-17,Auto,26,2749,0
L001544,2025-11-14,Auto,39,8575,0
L004276,2026-04-17,Liability,53,11955,0
L000110,2025-08-25,Auto,17,4674,0
L003764,2026-03-25,Liability,59,24409,0
L004172,2026-04-16,Property,34,3259,0
L003869,2026-04-22,Auto,31,7143,0
L003166,2026-02-19,Property,78,3173,0
L000044,2025-08-06,Auto,47,5373,0
L005400,2026-07-09,Auto,27,2926,0
L000076,2025-08-27,Auto,26,8245,0
L004122,2026-04-11,Property,27,4724,0
L003314,2026-02-12,Liability,75,23498,0
L003348,2026-03-02,Auto,54,2682,0
L001419,2025-11-10,Auto,46,6440,0
L005270,2026-06-26,Liability,43,25322,0
L003776,2026-03-18,Liability,115,300,0
L001726,2025-11-21,Property,29,10800,0
L002761,2026-01-21,Property,87,300,0
L004513,2026-05-31,Auto,23,4198,0
L004154,2026-04-11,Property,58,12028,0
L003092,2026-02-27,Property,32,1804,0
L005109,2026-06-20,Property,36,14183,0
L003335,2026-02-09,Liability,64,28726,0
L002169,2025-12-14,Property,67,6792,0
L001695,2025-11-28,Property,61,1866,0
L005498,2026-07-27,Auto,23,1968,0
L002604,2026-01-02,Property,64,9336,1
L002767,2026-01-21,Liability,54,8309,0
L000182,2025-08-31,Auto,52,2655,0
L003671,2026-03-10,Property,25,5138,0
L003935,2026-04-13,Auto,32,3713,1
L004900,2026-06-23,Auto,16,2062,0
L001166,2025-10-12,Property,24,13397,0
L001219,2025-10-20,Property,74,7090,0
L005101,2026-06-06,Property,34,6444,0
L000007,2025-08-14,Auto,46,2679,0
L000156,2025-08-10,Auto,26,4114,0
L001633,2025-11-28,Property,53,3867,0
L004349,2026-05-28,Auto,15,4866,0
L004396,2026-05-29,Auto,12,4434,0
L005067,2026-06-13,Property,47,15457,0
L004757,2026-05-10,Liability,30,13441,0
L002048,2025-12-24,Auto,37,3247,0
L000615,2025-09-15,Auto,35,4751,0
L001431,2025-11-06,Auto,36,7573,0
L001578,2025-11-22,Auto,46,300,0
L005606,2026-07-19,Property,21,25685,0
L000363,2025-08-24,Liability,27,14917,0
L004027,2026-04-18,Auto,27,4232,1
L001883,2025-12-16,Auto,21,6611,0
L003250,2026-02-23,Property,45,16248,0
L003447,2026-03-14,Auto,12,3715,0
L002338,2025-12-12,Liability,71,18076,0
L000026,2025-08-04,Auto,46,2095,0
L003283,2026-02-22,Liability,69,21103,1
L001820,2025-11-09,Liability,88,14836,0
L003597,2026-03-26,Property,93,9757,0
L003406,2026-03-24,Auto,24,2728,0
L005377,2026-07-15,Auto,12,4421,1
L003009,2026-02-28,Auto,30,3395,0
L000056,2025-08-31,Auto,25,4316,0
L005283,2026-07-04,Auto,22,6306,0
L004120,2026-04-05,Property,57,300,0
L004160,2026-04-21,Property,36,306,0
L003254,2026-02-03,Liability,47,20436,0
L003664,2026-03-18,Property,48,8093,0
L003084,2026-02-05,Auto,23,2557,0
L001265,2025-10-09,Property,47,17630,0
L002777,2026-01-22,Liability,98,300,0
L004339,2026-05-15,Auto,17,3368,0
L004784,2026-05-07,Liability,65,17846,0
L000650,2025-09-18,Auto,13,7360,0
L001993,2025-12-10,Auto,38,1855,1
L000249,2025-08-17,Property,63,4943,0
L005757,2026-07-30,Liability,42,33146,0
L000083,2025-08-12,Auto,42,5267,0
L003511,2026-03-25,Auto,36,6923,0
L001328,2025-10-25,Liability,62,15728,0
L000995,2025-10-01,Auto,40,755,1
L004025,2026-04-16,Auto,44,5334,1
L000373,2025-08-27,Liability,57,11166,1
L004306,2026-04-11,Liability,71,13650,0
L000269,2025-08-07,Property,35,3163,0
L005212,2026-06-13,Liability,21,8747,0
L000164,2025-08-28,Auto,36,5602,0
L003640,2026-03-11,Property,82,11347,0
L002661,2026-01-20,Property,46,22637,0
L003879,2026-04-27,Auto,7,4500,0
L000624,2025-09-26,Auto,49,9590,0
L000297,2025-08-13,Property,78,8749,1
L000708,2025-09-17,Property,45,8538,0
L000256,2025-08-28,Property,73,8034,0
L003351,2026-03-02,Auto,22,7809,0
L002549,2026-01-06,Auto,55,9068,0
L002237,2025-12-08,Property,35,6947,0
L001823,2025-11-21,Liability,38,32887,0
L005409,2026-07-01,Auto,14,8989,0
L001236,2025-10-12,Property,54,15681,0
L000019,2025-08-17,Auto,50,4730,0
L002276,2025-12-10,Liability,92,26654,0
L002533,2026-01-17,Auto,48,848,0
L004520,2026-05-19,Auto,32,4155,0
L003751,2026-03-12,Liability,37,3873,0
L001894,2025-12-27,Auto,28,432,0
L001822,2025-11-20,Liability,37,17364,0
L002667,2026-01-02,Property,43,8830,0
L001951,2025-12-20,Auto,45,1466,0
L002071,2025-12-26,Auto,50,6715,0
L000109,2025-08-19,Auto,46,1795,0
L001447,2025-11-01,Auto,19,300,0
L002023,2025-12-21,Auto,30,3488,1
L003998,2026-04-21,Auto,30,2260,0
L003844,2026-04-11,Auto,50,6076,0
L003026,2026-02-08,Auto,45,4142,1
L005272,2026-06-26,Liability,66,726,0
L005547,2026-07-28,Property,33,3889,1
L003957,2026-04-23,Auto,26,5002,1
L004957,2026-06-12,Auto,31,2243,0
L005012,2026-06-29,Auto,15,6243,1
L000379,2025-08-09,Liability,52,18771,0
L001639,2025-11-13,Property,74,1694,0
L000662,2025-09-19,Auto,19,5043,0
L001161,2025-10-14,Property,50,15941,1
L000636,2025-09-17,Auto,36,6273,0
L005373,2026-07-16,Auto,15,4045,1
L004482,2026-05-05,Auto,22,7315,0
L004204,2026-04-17,Property,25,21652,0
L003171,2026-02-08,Property,35,13620,0
L003854,2026-04-19,Auto,21,8616,0
L004533,2026-05-29,Auto,25,300,0
L001088,2025-10-22,Auto,29,4554,0
L004626,2026-05-27,Property,31,9225,0
L000437,2025-08-20,Liability,45,15063,0
L000671,2025-09-20,Property,65,16826,0
L005133,2026-06-07,Property,34,8034,0
L002003,2025-12-14,Auto,33,7872,0
L005437,2026-07-16,Auto,16,6819,0
L005386,2026-07-14,Auto,18,3039,0
L003060,2026-02-24,Auto,48,458,0
L002576,2026-01-24,Auto,35,5236,0
L004481,2026-05-31,Auto,32,5772,0
L001713,2025-11-26,Property,47,300,1
L002392,2026-01-04,Auto,22,6735,0
L003769,2026-03-22,Liability,50,28654,0
L005609,2026-07-25,Property,33,12842,0
L001423,2025-11-18,Auto,40,7119,0
L002711,2026-01-08,Property,81,14976,0
L005631,2026-07-11,Property,38,3753,0
L004316,2026-05-04,Auto,23,9233,0
L001541,2025-11-23,Auto,44,300,0
L003205,2026-02-25,Property,97,300,0
L001550,2025-11-16,Auto,47,5472,0
L004035,2026-04-07,Auto,34,2975,1
L005716,2026-07-11,Liability,46,13547,0
L004937,2026-06-10,Auto,26,6734,0
L000956,2025-10-16,Auto,38,5763,1
L000828,2025-09-13,Liability,34,19115,0
L000690,2025-09-03,Property,64,20127,0
L000119,2025-08-03,Auto,42,2287,0
L003520,2026-03-25,Auto,19,2655,0
L001671,2025-11-04,Property,32,12135,0
L003030,2026-02-21,Auto,31,4587,0
L004954,2026-06-10,Auto,18,6742,0
L003061,2026-02-11,Auto,37,10441,0
L005153,2026-06-13,Property,49,3751,0
L004186,2026-04-04,Property,53,8604,0
L005478,2026-07-22,Auto,26,1387,0
L005320,2026-07-30,Auto,28,9302,1
L001592,2025-11-05,Property,23,12011,0
L001969,2025-12-08,Auto,47,4324,0
L001474,2025-11-09,Auto,38,8131,0
L000652,2025-09-01,Auto,16,4578,0
L002811,2026-01-12,Liability,80,9327,0
L000254,2025-08-22,Property,5,7388,0
L003174,2026-02-18,Property,56,12158,0
L002907,2026-02-28,Auto,38,1757,0
L004888,2026-06-20,Auto,19,9776,0
L003317,2026-02-20,Liability,65,722,0
L000740,2025-09-26,Property,53,19615,0
L004038,2026-04-21,Auto,27,7519,0
L005081,2026-06-16,Property,25,7035,0
L004708,2026-05-07,Liability,56,11793,0
L000443,2025-08-21,Liability,56,12387,0
L001699,2025-11-28,Property,80,18688,1
L001711,2025-11-08,Property,47,11094,0
L002776,2026-01-15,Liability,79,11720,0
L002504,2026-01-31,Auto,29,1114,0
L002928,2026-02-20,Auto,33,1931,0
L004919,2026-06-24,Auto,27,300,0
L002542,2026-01-09,Auto,30,6709,0
L001401,2025-11-25,Auto,40,6566,1
L002969,2026-02-15,Auto,37,4325,0
L001720,2025-11-10,Property,47,22010,0
L003919,2026-04-15,Auto,32,1460,1
L002882,2026-02-05,Auto,39,6379,0
L000537,2025-09-04,Auto,37,4353,0
L002165,2025-12-18,Property,51,5238,0
L001614,2025-11-07,Property,26,10142,0
L001662,2025-11-23,Property,68,10440,0
L004906,2026-06-30,Auto,15,4920,0
L001384,2025-11-12,Auto,25,4544,0
L005304,2026-07-05,Auto,24,508,0
L000403,2025-08-13,Liability,26,17283,0
L002154,2025-12-13,Property,46,2529,0
L001980,2025-12-11,Auto,38,5185,0
L000204,2025-08-15,Auto,30,3280,0
L003523,2026-03-15,Auto,42,4951,1
L003094,2026-02-16,Property,58,13747,0
L003437,2026-03-07,Auto,19,4575,0
L004566,2026-05-13,Property,38,18768,0
L004062,2026-04-14,Property,21,17932,0
L003225,2026-02-23,Property,53,9973,0
L005541,2026-07-17,Property,35,17209,0
L002432,2026-01-20,Auto,35,1794,0
L003067,2026-02-10,Auto,22,3851,0
L002449,2026-01-04,Auto,7,3338,0
L004752,2026-05-14,Liability,56,21486,0
L000868,2025-09-03,Liability,60,9223,0
L000603,2025-09-26,Auto,40,2852,0
L004373,2026-05-23,Auto,30,6012,1
L003233,2026-02-21,Property,36,4264,0
L002333,2025-12-26,Liability,89,16061,0
L003334,2026-02-12,Liability,86,10047,0
L000610,2025-09-07,Auto,50,300,0
L000531,2025-09-21,Auto,41,1871,1
L000742,2025-09-04,Property,32,300,0
L004608,2026-05-04,Property,38,13239,0
L003153,2026-02-28,Property,42,9503,0
L001432,2025-11-15,Auto,32,1764,0
L000223,2025-08-04,Property,44,20776,0
L002996,2026-02-02,Auto,34,9516,0
L002651,2026-01-17,Property,36,12456,0
L005435,2026-07-30,Auto,23,300,0
L002707,2026-01-12,Property,69,24229,0
